"","Player_id","Player","year","team","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury"
"all_info.34109","RogeSh99","Rogers,Shaun","2012","nyg",16,16,16,"calf",1,16
"all_info.35107","RollAn20","Rolle,Antrel","2012","nyg",16,0,5,"knee head illness",4,12
"all_info.36102","SashTy00","Sash,Tyler","2012","nyg",16,5,6,"served ankle hamstring",5,16
"all_info.3797","ScotDa01","Scott,Da'Rel","2012","nyg",16,12,12,"knee",1,16
"all_info.3894","SneeCh20","Snee,Chris","2012","nyg",16,0,5,"hip ankle",5,16
"all_info.3987","ThomTe99","Thomas,Terrell","2012","nyg",16,16,16,"knee",1,16
"all_info.4083","TracAd99","Tracy,Adrian","2012","nyg",16,0,1,"hamstring",1,1
"all_info.41129","TratJu00","Trattou,Justin","2012","nyg",16,16,16,"ankle",1,16
"all_info.4292","TuckJu20","Tuck,Justin","2012","nyg",16,1,3,"foot shoulder",12,16
"all_info.4359","UmenOs99","Umenyiora,Osi","2012","nyg",16,0,1,"knee",15,15
"all_info.4454","WebsCo20","Webster,Corey","2012","nyg",16,0,6,"ankle hand hand/hamstring",2,7
"all_info.4550","WillJa02","Williams,Jacquian","2012","nyg",16,6,7,"calf",7,13
"all_info120","BellYe20","Bell,Yeremiah","2012","nyj",16,0,1,"shoulder",5,5
"all_info.1602","BellNi01","Bellore,Nick","2012","nyj",16,0,6,"shoulder",1,6
"all_info.2602","BerrAa00","Berry,Aaron","2012","nyj",16,5,8,"ribs quadricep hamstring",5,16
"all_info.3506","BushJo00","Bush,Josh","2012","nyj",16,0,2,"concussion  shoulder",1,5
"all_info.4293","ConnJo00","Conner,John","2012","nyj",16,3,5,"knee",2,6
"all_info.5138","CoplQu00","Coples,Quinton","2012","nyj",16,0,1,"illness",3,3
"all_info.6120","CromAn20","Cromartie,Antonio","2012","nyj",16,0,5,"shoulder",2,6
"all_info.7120","CumbJe00","Cumberland,Jeff","2012","nyj",16,1,12,"ribs hand wrist ankle/wrist",5,16
"all_info.8120","DeViMi99","DeVito,Mike","2012","nyj",16,0,9,"calf neck  finger shin",1,13
"all_info.9120","DucaVl20","Ducasse,Vlad","2012","nyj",16,0,1,"knee",8,8
"all_info.10120","EdwaBr00","Edwards,Braylon","2012","nyj",16,0,3,"hamstring knee/hamstring",14,16
"all_info.11159","ElliKe01","Ellis,Kenrick","2012","nyj",16,4,12,"illness knee knee/back",3,16
"all_info.12136","EppsDe00","Epps,Dedrick","2012","nyj",16,1,1,"knee",5,5
"all_info.13123","FletDo00","Fletcher,Donnie","2012","nyj",16,0,1,"hamstring",16,16
"all_info.14120","FolkNi20","Folk,Nick","2012","nyj",16,0,2,"back",15,16
"all_info.15120","GateCl00","Gates,Clyde","2012","nyj",16,4,7,"shoulder concussion",6,14
"all_info.16120","GilyMa00","Gilyard,Mardy","2012","nyj",16,1,1,"illness",15,15
"all_info.17120","GreeSh00","Greene,Shonn","2012","nyj",16,0,1,"head",7,7
"all_info.18120","HarrDa99","Harris,David","2012","nyj",16,0,2,"ankle  hamstring",1,6
"all_info.19120","HarrDa03","Harrison,Damon","2012","nyj",16,3,4,"thumb ankle",9,14
"all_info.20120","HillJa00","Hill,Jason","2012","nyj",16,1,1,"back",11,11
"all_info.21159","HillSt00","Hill,Stephen","2012","nyj",16,5,12,"calf  hamstring illness ankle knee",1,16
"all_info.22136","HillLe00","Hilliard,Lex","2012","nyj",16,0,1,"finger",13,13
"all_info.23123","HolmSa00","Holmes,Santonio","2012","nyj",16,12,13,"ribs  foot",1,16
"all_info.24120","HowaAu20","Howard,Austin","2012","nyj",16,0,4,"back knee",4,7
"all_info.25120","KellDu00","Keller,Dustin","2012","nyj",16,8,12,"hamstring  foot ankle",1,16
"all_info.26120","KerlJe00","Kerley,Jeremy","2012","nyj",16,0,9,"back finger illness/finger hand heel heel/hamstring foot/hamstring/illness",2,13
"all_info.27118","LandDe00","Landholt,Dennis","2012","nyj",16,4,4,"knee",1,4
"all_info.28118","LandLa99","Landry,LaRon","2012","nyj",16,0,16,"foot heel hamstring/heel",1,16
"all_info.29118","LankEl99","Lankster,Ellis","2012","nyj",16,1,4,"quadriceps  back concussion",1,16
"all_info.30118","MaloRo00","Malone,Robert","2012","nyj",16,0,1,"illness",16,16
"all_info.31157","MangNi20","Mangold,Nick","2012","nyj",16,0,14,"shoulder wrist ankle ankle/thumb thumb",3,16
"all_info.32132","MaugJo00","Mauga,Josh","2012","nyj",16,11,12,"rib pectoral",2,16
"all_info.33117","McElGr00","McElroy,Greg","2012","nyj",16,1,1,"abdomen",16,16
"all_info.34110","McInGa00","McIntyre,Garrett","2012","nyj",16,0,2,"hamstring elbow",15,16
"all_info.35108","McKnJo00","McKnight,Joe","2012","nyj",16,1,10,"hamstring  illness ankle ribs",1,16
"all_info.36103","MoorBr20","Moore,Brandon","2012","nyj",16,0,16,"hip hip/foot foot/hip",1,16
"all_info.3798","PaceCa20","Pace,Calvin","2012","nyj",16,0,14,"Achilles shoulder shin",3,16
"all_info.3895","PouhSi20","Pouha,Sione","2012","nyj",16,4,16,"back back/ankle",1,16
"all_info.3988","PoweBi00","Powell,Bilal","2012","nyj",16,2,9,"shoulder concussion toe shoulder/toe",7,16
"all_info.4084","ReviDa99","Revis,Darrelle","2012","nyj",16,14,15,"concussion knee",2,16
"all_info.41130","SancMa00","Sanchez,Mark","2012","nyj",16,1,14,"back",3,16
"all_info.4294","SappRi99","Sapp,Ricky","2012","nyj",16,3,4,"ankle",13,16
"all_info.4360","SchiCh00","Schilens,Chaz","2012","nyj",16,1,7,"ankle  head knee calf/knee",1,16
"all_info.4455","ScotBa20","Scott,Bart","2012","nyj",16,1,14,"knee toe",3,16
"all_info.4551","SlauMa20","Slauson,Matt","2012","nyj",16,0,13,"knee",4,16
"all_info.4643","SmitEr22","Smith,Eric","2012","nyj",16,4,10,"knee/hip hip/knee knee",1,10
"all_info.4735","TeboTi00","Tebow,Tim","2012","nyj",16,4,7,"ribs",10,16
"all_info.4832","ThomBr21","Thomas,Bryan","2012","nyj",16,4,10,"ankle hamstring  pectoral chest",1,16
"all_info.4928","TrufIs00","Trufant,Isaiah","2012","nyj",16,7,10,"ankle knee",2,16
"all_info.5020","TurnPa00","Turner,Patrick","2012","nyj",16,0,2,"hamstring",1,4
"all_info.5139","WilkMu00","Wilkerson,Muhammad","2012","nyj",16,0,1,"concussion/knee",16,16
"all_info.5218","WilsKy99","Wilson,Kyle","2012","nyj",16,0,1,"illness",12,12
"all_info121","AlleNa99","Allen,Nate","2012","phi",16,1,8,"hamstring  shoulder",1,14
"all_info.1603","AndeCo01","Anderson,Colt","2012","phi",16,2,7,"knee",1,7
"all_info.2603","AsomNn20","Asomugha,Nnamdi","2012","phi",16,0,2,"neck/thigh neck/quadricep",13,14
"all_info.3507","AvanJa00","Avant,Jason","2012","phi",16,2,10,"wrist back hamstring calf/hamstring",2,16
"all_info.4295","BabiJa20","Babin,Jason","2012","phi",16,0,1,"calf",1,1
"all_info.5140","BellDe20","Bell,Demetress","2012","phi",16,0,1,"thumb",5,5
"all_info.6121","BoykBr00","Boykin,Brandon","2012","phi",16,0,2,"toe",8,9
"all_info.7121","BrowBr02","Brown,Bryce","2012","phi",16,0,1,"shoulder",6,6
"all_info.8121","CeleBr00","Celek,Brent","2012","phi",16,1,2,"concussion",14,15
"all_info.9121","ChanJa98","Chaney,Jamar","2012","phi",16,0,3,"hamstring  knee",1,5
"all_info.10121","ColeTr20","Cole,Trent","2012","phi",16,0,1,"shoulder",4,4
"all_info.11160","ColeKu99","Coleman,Kurt","2012","phi",16,2,6,"lacerations shoulder back sternum chest",2,15
"all_info.12137","CoopRi00","Cooper,Riley","2012","phi",16,5,10,"collarbone  knee",1,15
"all_info.13124","CoxxFl00","Cox,Fletcher","2012","phi",16,1,5,"knee  migraine back tailbone concussion",1,16
"all_info.14121","DoreJo20","Dorenbos,Jon","2012","phi",16,0,4,"ankle",4,7
"all_info.15121","DunlKi20","Dunlap,King","2012","phi",16,2,5,"hamstring knee",3,12
"all_info.16121","FoleNi00","Foles,Nick","2012","phi",16,1,2,"hand",15,16
"all_info.17121","GibsMi20","Gibson,Mike","2012","phi",16,8,8,"hip",1,8
"all_info.18121","GilyMa00","Gilyard,Mardy","2012","phi",16,4,5,"hamstring",7,11
"all_info.19121","GrahBr99","Graham,Brandon","2012","phi",16,0,1,"ankle",4,4
"all_info.20121","HarbCl00","Harbor,Clay","2012","phi",16,2,2,"back",15,16
"all_info.21160","HaviSt00","Havili,Stanley","2012","phi",16,1,6,"quadricep ankle hamstring",6,16
"all_info.22137","HerrTo20","Herremans,Todd","2012","phi",16,8,8,"ankle",9,16
"all_info.23124","HughBr99","Hughes,Brandon","2012","phi",16,0,1,"chest",15,15
"all_info.24121","HuntPh00","Hunt,Phillip","2012","phi",16,0,2,"calf",7,8
"all_info.25121","JackDe00","Jackson,DeSean","2012","phi",16,5,7,"hamstring ribs",2,16
"all_info.26121","JenkCu20","Jenkins,Cullen","2012","phi",16,0,2,"knee foot",8,11
"all_info.27119","JohnDa04","Johnson,Damaris","2012","phi",16,0,2,"foot",4,5
"all_info.28119","JohnRo05","Johnson,Ronald","2012","phi",16,16,16,"ankle",1,16
"all_info.29119","JordAk99","Jordan,Akeem","2012","phi",16,2,5,"hamstring groin thumb",4,10
"all_info.30119","KelcJa00","Kelce,Jason","2012","phi",16,14,15,"knee",2,16
"all_info.31158","KendMy00","Kendricks,Mychal","2012","phi",16,1,8,"bicep ankle shoulder foot concussion",4,16
"all_info.32133","LandDe99","Landri,Derek","2012","phi",16,0,3,"knee",4,6
"all_info.33118","LewiDi00","Lewis,Dion","2012","phi",16,1,1,"hamstring",1,1
"all_info.34111","MaclJe00","Maclin,Jeremy","2012","phi",16,1,9,"hip  neck back groin knee",1,16
"all_info.35109","MarsCu01","Marsh,Curtis","2012","phi",16,1,3,"hamstring",2,4
"all_info.36104","MathEv20","Mathis,Evan","2012","phi",16,0,4,"knee ankle",9,16
"all_info.3799","MattCa00","Matthews,Casey","2012","phi",16,0,1,"ankle",1,1
"all_info.3896","McCoLe01","McCoy,LeSean","2012","phi",16,4,9,"rib knee ankle illness concussion",4,15
"all_info.3989","MenkNa00","Menkin,Nate","2012","phi",16,5,5,"shoulder  throat",1,16
"all_info.4085","MoorEv00","Moore,Evan","2012","phi",16,1,1,"back",16,16
"all_info.41131","PattMi20","Patterson,Mike","2012","phi",16,11,11,"illness",1,16
"all_info.4296","PeteJa21","Peters,Jason","2012","phi",16,16,16,"Achilles",1,16
"all_info.4361","PolkCh00","Polk,Chris","2012","phi",16,8,8,"toe",9,16
"all_info.4456","ReynDa01","Reynolds,Dallas","2012","phi",16,0,3,"ankle",12,14
"all_info.4552","RodgDo99","Rodgers-Cromartie,Dominique","2012","phi",16,0,1,"knee",13,13
"all_info.4644","SimsDa01","Sims,David","2012","phi",16,0,1,"foot",9,9
"all_info.4736","TappDa20","Tapp,Darryl","2012","phi",16,1,3,"foot personal",6,9
"all_info.4833","ThorCe00","Thornton,Cedric","2012","phi",16,0,2,"knee  hand",1,7
"all_info.4929","VickMi00","Vick,Michael","2012","phi",16,6,7,"knee concussion",5,15
"all_info.5021","WatkDa00","Watkins,Danny","2012","phi",16,3,6,"chest ankle",5,11
"all_info122","AdamMi02","Adams,Mike","2012","pit",16,6,6,"back ankle",3,16
"all_info.1604","AlleCo00","Allen,Cortez","2012","pit",16,1,2,"hip",14,15
"all_info.2604","AlleWi21","Allen,Will","2012","pit",16,0,2,"ankle shoulder",7,11
"all_info.3508","BatcBa00","Batch,Baron","2012","pit",16,2,4,"groin  shin foot arm",1,16
"all_info.4297","BrowAn04","Brown,Antonio","2012","pit",16,3,7,"ankle illness",8,14
"all_info.5141","BrowCu01","Brown,Curtis","2012","pit",16,1,2,"quadriceps ankle",10,16
"all_info.6122","ButlDr00","Butler,Drew","2012","pit",16,0,1,"illness",13,13
"all_info.7122","CartCh00","Carter,Chris","2012","pit",16,8,9,"hamstring abdomen",6,16
"all_info.8122","ClarRy20","Clark,Ryan","2012","pit",16,1,4,"disorder  concussion hip",1,13
"all_info.9122","ColoWi20","Colon,Willie","2012","pit",16,5,6,"ankle knee",11,16
"all_info.10122","CotcJe00","Cotchery,Jerricho","2012","pit",16,2,3,"shoulder",11,13
"all_info.11161","DeCaDa00","DeCastro,David","2012","pit",16,11,12,"knee  hamstring",1,16
"all_info.12138","DwyeJo00","Dwyer,Jonathan","2012","pit",16,1,5,"foot personal quadriceps",2,9
"all_info.13125","FootLa20","Foote,Larry","2012","pit",16,0,1,"ankle",1,1
"all_info.14122","FostRa21","Foster,Ramon","2012","pit",16,0,0,"",Inf,-Inf
"all_info.15122","GilbMa00","Gilbert,Marcus","2012","pit",16,11,13,"groin ankle",3,16
"all_info.16122","HampCa00","Hampton,Casey","2012","pit",16,0,1,"illness",12,12
"all_info.17122","HarrJa23","Harrison,James","2012","pit",16,3,6,"knee  illness",1,14
"all_info.18122","HoodEv99","Hood,Evander","2012","pit",16,0,3,"back",2,11
"all_info.19122","JohnBr20","Johnson,Brandon","2012","pit",16,1,3,"hamstring",6,8
"all_info.20122","JohnDa05","Johnson,David","2012","pit",16,10,10,"knee",1,10
"all_info.21161","JohnWi00","Johnson,Will","2012","pit",16,0,1,"concussion",13,13
"all_info.22138","KeisBr20","Keisel,Brett","2012","pit",16,0,2,"ankle  shoulder",1,10
"all_info.23125","LeftBy00","Leftwich,Byron","2012","pit",16,5,5,"illness ribs",3,14
"all_info.24122","LewiKe96","Lewis,Keenan","2012","pit",16,0,3,"hip knee",14,16
"all_info.25122","McFaMa00","McFadden,Marshall","2012","pit",16,1,1,"abdomen",16,16
"all_info.26122","MendRa00","Mendenhall,Rashard","2012","pit",16,7,11,"knee Achilles  served",1,15
"all_info.27120","MillHe00","Miller,Heath","2012","pit",16,1,2,"ribs knee",3,16
"all_info.28120","PolaTr99","Polamalu,Troy","2012","pit",16,9,11,"calf",2,12
"all_info.29120","PounMa20","Pouncey,Maurkice","2012","pit",16,1,2,"knee",6,7
"all_info.30120","RainCh00","Rainey,Chris","2012","pit",16,0,1,"ribs",9,9
"all_info.31159","RedmIs20","Redman,Isaac","2012","pit",16,2,6,"groin  knee concussion ankle",1,14
"all_info.32134","RobiAd01","Robinson,Adrian","2012","pit",16,0,1,"concussion",7,7
"all_info.33119","RoetBe00","Roethlisberger,Ben","2012","pit",16,3,6,"ankle shoulder shoulder/rib",6,13
"all_info.34112","SandEm00","Sanders,Emmanuel","2012","pit",16,0,4,"knee shoulder rib ribs",3,15
"all_info.35110","SaunWe00","Saunders,Weslye","2012","pit",16,1,1,"served",5,5
"all_info.36105","SpenSe00","Spence,Sean","2012","pit",16,16,16,"knee",1,16
"all_info.37100","StarMa21","Starks,Max","2012","pit",16,0,3,"illness ankle back",2,12
"all_info.3897","suishsha01","Suisham,Shaun","2012","pit",16,0,2,"ankle",7,9
"all_info.3990","SylvSt99","Sylvester,Stevenson","2012","pit",16,6,8,"knee  hamstring",1,11
"all_info.4086","Ta'aAl00","Ta'amu,Alameda","2012","pit",16,1,1,"served",8,8
"all_info.41132","TaylIk20","Taylor,Ike","2012","pit",16,4,5,"illness ankle",10,16
"all_info.4298","TimmLa99","Timmons,Lawrence","2012","pit",16,0,1,"foot",6,6
"all_info.4362","VanDDe00","Van Dyke,DeMarcus","2012","pit",16,2,2,"shoulder",15,16
"all_info.4457","WallMi00","Wallace,Mike","2012","pit",16,1,3,"groin knee hip",3,16
"all_info.4553","WoodLa99","Woodley,LaMarr","2012","pit",16,3,6,"hamstring ankle",4,14
"all_info.4645","WoodAl99","Woods,Al","2012","pit",16,1,1,"illness",15,15
"all_info.4737","WoriJa99","Worilds,Jason","2012","pit",16,0,2,"wrist  illness",1,7
"all_info123","akersdav01","Akers,David","2012","sfo",19,0,5,"illness hip pelvis",7,15
"all_info.1605","BoonAl21","Boone,Alex","2012","sfo",19,0,2,"knee",15,18
"all_info.2605","BowmNa99","Bowman,NaVorro","2012","sfo",19,0,9,"shoulder knee/elbow shoulder/wrist",2,19
"all_info.3509","BrooAh21","Brooks,Ahmad","2012","sfo",19,0,3,"shoulder",15,19
"all_info.4299","BrowTa99","Brown,Tarell","2012","sfo",19,0,8,"knee hamstring shoulder",11,19
"all_info.5142","CeleGa00","Celek,Garrett","2012","sfo",19,0,3,"foot",17,19
"all_info.6123","CrabMi00","Crabtree,Michael","2012","sfo",19,0,1,"illness",9,9
"all_info.7123","CullCh00","Culliver,Chris","2012","sfo",19,0,5,"shoulder illness knee",10,18
"all_info.8123","DaviAn27","Davis,Anthony","2012","sfo",19,0,1,"finger",12,12
"all_info.9123","DaviVe00","Davis,Vernon","2012","sfo",19,0,2,"back concussion",4,16
"all_info.10123","DixoAn00","Dixon,Anthony","2012","sfo",19,0,1,"hamstring",10,10
"all_info.11162","DobbDe00","Dobbs,Demarcus","2012","sfo",19,7,8,"disciplinary/legal knee",12,19
"all_info.12139","FlemDa00","Fleming,Darius","2012","sfo",19,19,19,"knee",1,19
"all_info.13126","GinnTe00","Ginn,Ted","2012","sfo",19,3,4,"ankle",1,4
"all_info.14123","GoldDa99","Goldson,Dashon","2012","sfo",19,0,6,"ribs ribs/calf foot shoulder shin",10,18
"all_info.15123","GoodTa99","Gooden,Tavares","2012","sfo",19,1,12,"elbow elbow/quadricep shin knee ribs illness/rib",7,18
"all_info.16123","GoodJo23","Goodwin,Jonathan","2012","sfo",19,0,2,"ankle illness",10,16
"all_info.17123","GoreFr00","Gore,Frank","2012","sfo",19,0,11,"ribs hand ribs/wrist wrist/ribs wrist knee ankle/shoulder",8,19
"all_info.18123","HaggCl20","Haggans,Clark","2012","sfo",19,2,5,"shoulder",15,19
"all_info.19123","HampJe00","Hampton,Jewel","2012","sfo",19,11,11,"undisclosed",1,11
"all_info.20123","HaraPa20","Haralson,Parys","2012","sfo",19,19,19,"undisclosed",1,19
"all_info.21162","HuntKe00","Hunter,Kendall","2012","sfo",19,8,9,"ankle Achilles",11,19
"all_info.22139","IupaMi20","Iupati,Mike","2012","sfo",19,0,6,"shoulder",13,19
"all_info.23126","JacoBr00","Jacobs,Brandon","2012","sfo",19,8,8,"knee",1,8
"all_info.24123","JameLa00","James,LaMichael","2012","sfo",19,1,2,"ankle  finger",1,19
"all_info.25123","KilgDa00","Kilgore,Daniel","2012","sfo",19,0,1,"head",9,9
"all_info.26123","LeexAn20","Lee,Andy","2012","sfo",19,0,9,"hand illness",2,16
"all_info.27121","MannMa01","Manningham,Mario","2012","sfo",19,7,11,"shoulder knee",7,19
"all_info.28121","McBaDa99","McBath,Darcel","2012","sfo",19,0,1,"concussion",12,12
"all_info.29121","MillBr02","Miller,Bruce","2012","sfo",19,0,5,"shoulder",14,19
"all_info.30121","MossRa00","Moss,Randy","2012","sfo",19,0,1,"finger",11,11
"all_info.31160","RobiTr02","Robinson,Trent","2012","sfo",19,2,2,"finger",16,17
"all_info.32135","RogeCa20","Rogers,Carlos","2012","sfo",19,0,6,"ankle knee knee/toe",5,17
"all_info.33120","SmitAl04","Smith,Aldon","2012","sfo",19,0,10,"hip  shoulder",1,19
"all_info.34113","SmitAl03","Smith,Alex","2012","sfo",19,2,5,"finger concussion",6,11
"all_info.35111","SmitJu20","Smith,Justin","2012","sfo",19,2,5,"elbow triceps elbow/triceps",15,19
"all_info.36106","SopoIs20","Sopoaga,Isaac","2012","sfo",19,1,2,"leg knee/ankle",4,5
"all_info.37101","SpilCJ99","Spillman,C.J.","2012","sfo",19,0,2,"finger illness",11,15
"all_info.3898","StalJo20","Staley,Joe","2012","sfo",19,0,2,"concussion illness",7,8
"all_info.3991","TukuWi00","Tukuafu,Will","2012","sfo",19,2,7,"wrist concussion neck",9,17
"all_info.4087","WalkHu00","Walker,Delanie","2012","sfo",19,0,1,"hip",12,12
"all_info.41133","WhitDo20","Whitner,Donte","2012","sfo",19,0,2,"knee",12,16
"all_info.42100","WillKy01","Williams,Kyle","2012","sfo",19,8,8,"knee",12,19
"all_info.4363","WillPa98","Willis,Patrick","2012","sfo",19,0,11,"ankle shoulder",4,19
"all_info124","BaldDo00","Baldwin,Doug","2012","sea",18,2,6,"hamstring  shoulder ankle",1,10
"all_info.1606","BranAl99","Branch,Alan","2012","sea",18,0,1,"ankle",15,15
"all_info.2606","BrowBr00","Browner,Brandon","2012","sea",18,0,1,"served",17,17
"all_info.3600","BryaRe99","Bryant,Red","2012","sea",18,0,6,"foot",10,16
"all_info.4300","CarpJa00","Carpenter,James","2012","sea",18,9,11,"knee  illness concussion",1,18
"all_info.5143","ChanKa99","Chancellor,Kam","2012","sea",18,0,4,"ankle quadriceps groin",7,14
"all_info.6124","ClemCh23","Clemons,Chris","2012","sea",18,1,1,"knee",18,18
"all_info.7124","DaviDe99","Davis,Dexter","2012","sea",18,18,18,"hip",1,18
"all_info.8124","EdwaBr00","Edwards,Braylon","2012","sea",18,1,2,"knee",9,10
"all_info.9124","FlynMa00","Flynn,Matt","2012","sea",18,1,1,"elbow",1,1
"all_info.10124","GiacBr20","Giacomini,Breno","2012","sea",18,0,2,"pectoral elbow",4,16
"all_info.11163","GuyxWi00","Guy,Winston","2012","sea",18,1,1,"served",15,15
"all_info.12140","HausSt00","Hauschka,Stephen","2012","sea",18,1,1,"calf",18,18
"all_info.13127","HillLe20","Hill,LeRoy","2012","sea",18,3,4,"calf ankle hamstring",4,16
"all_info.14124","HowaJa00","Howard,Jaye","2012","sea",18,4,4,"foot",4,7
"all_info.15124","JohnJe02","Johnson,Jeron","2012","sea",18,0,2,"groin hamstring",15,18
"all_info.16124","JoneJa99","Jones,Jason","2012","sea",18,6,8,"knee ankle",4,18
"all_info.17124","KonzJa00","Konz,Jameson","2012","sea",18,1,1,"knee",1,1
"all_info.18124","LaneJe00","Lane,Jeremy","2012","sea",18,0,1,"knee",17,17
"all_info.19124","LewiRo22","Lewis,Roy","2012","sea",18,2,2,"knee",1,2
"all_info.20124","LyncMa00","Lynch,Marshawn","2012","sea",18,0,15,"back  foot",1,18
"all_info.21163","MartCh00","Martin,Charly","2012","sea",18,6,7,"lung chest calf",2,18
"all_info.22140","MaxwBy00","Maxwell,Byron","2012","sea",18,8,10,"shoulder hamstring  hamsting",1,18
"all_info.23127","McCoAn00","McCoy,Anthony","2012","sea",18,0,2,"groin back",4,16
"all_info.24124","McCoMa20","McCoy,Matt","2012","sea",18,1,1,"knee",1,1
"all_info.25124","McDoCl99","McDonald,Clinton","2012","sea",18,2,4,"groin",6,11
"all_info.26124","MebaBr99","Mebane,Brandon","2012","sea",18,0,1,"calf",5,5
"all_info.27122","MillZa01","Miller,Zach","2012","sea",18,0,3,"foot undisclosed",2,18
"all_info.28122","MoffJo00","Moffitt,John","2012","sea",18,6,9,"elbow shoulder  knee",1,10
"all_info.29122","MorrCa00","Morrah,Cameron","2012","sea",18,18,18,"undisclosed",1,18
"all_info.30122","ObomBe00","Obomanu,Ben","2012","sea",18,10,10,"wrist",9,18
"all_info.31161","OkunRu20","Okung,Russell","2012","sea",18,1,2,"knee",2,3
"all_info.32136","RiceSi01","Rice,Sidney","2012","sea",18,0,8,"shoulder knee  calf head foot",1,18
"all_info.33121","ScruGr00","Scruggs,Greg","2012","sea",18,4,7,"hamstring  wrist oblique",1,12
"all_info.34114","SherRi00","Sherman,Richard","2012","sea",18,0,2,"illness personal",10,15
"all_info.35112","SmitMa02","Smith,Malcolm","2012","sea",18,0,1,"concussion",8,8
